"","budget","revenue","title","overview","popularity","vote_count","release_date","status","runtime","production_companies","production_countries"
"74",0,0,"The Cannibal Club","Baking in the sun with a cocktail, a splash in the pool and the occasional chunk of human flesh. The stinking-rich Gilda and Octavio have a gruesome and kooky hobby. The Cannibal Club is a delightful dark-comic blow-up of the Brazilian super-rich and their ivory towers.",0.293198,0,"2018-01-27","Released",81,"Tardo, ","Brazil, "
"75",0,0,"The Campus","Robert Wainwright dies after breaking his deal with the Devil, passing that debt onto his estranged daughter Morgan. She soon finds herself in a never-ending cycle of terror as she is brutally murdered then resurrected over and over again, each time losing a piece of her soul. Now she must discover why this is happening and break the deadly cycle in order to escape.",0.00068,0,"2018-01-26","Released",84,"Gas Money Pictures, ANC Entertainment, Small Factory Films, ","United States of America, "
"76",0,0,"Lords of Chaos","A teenager's quest to launch Norwegian Black Metal in Oslo in the 1980s results in a very violent outcome.",2.747657,1,"2018-01-23","Released",92,"Eleven Arts, 4 1/2 Film, Chimney, ","Norway, Sweden, United Kingdom, "
"77",6000000,0,"Mandy","Pacific Northwest. 1983 AD. Outsiders Red Miller and Mandy Bloom lead a loving and peaceful existence. When their pine-scented haven is savagely destroyed by a cult led by the sadistic Jeremiah Sand, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.",3.398235,2,"2018-09-27","Released",121,"Piccadilly Pictures, SpectreVision, XYZ Films, Umedia, ","Belgium, "
"78",0,0,"Hair Wolf","The staff of a black hair salon fend off a strange new monster: white women intent on sucking the lifeblood from black culture.",0.208332,0,"2018-01-20","Released",12,", , ","United States of America, "
"79",0,0,"Hereditary","After their reclusive grandmother passes away, the Graham family tries to escape the dark fate they've inherited.",7.940988,7,"2018-06-04","Released",127,"Windy Hill Pictures, PalmStar Media, ","United States of America, "
"80",0,0,"Summer of '84","Summer is usually a time for fun and games, but some teens get much more danger than they bargained for after beginning to suspect their neighbor is a serial murderer.",2.345413,1,"2018-01-18","Post Production",105,", , ","Canada, United States of America, "
"81",0,0,"Feed Your Demons","Stop-motion short film about a young boy who stumbles upon a mysterious box in the attic.",0.165125,0,"2018-01-18","Released",5,", , ","United Kingdom, "
"82",0,0,"The Night Eats the World","After waking up in an apartment where only the night before a party was raging, Sam is forced to come to grips with reality: He is now alone and the living dead have invaded the streets of Paris. Petrified with fear, Sam is going to have to barricade himself inside the building and organize his survival. But is he really the sole survivor?",2.854968,7,"2018-03-07","Released",93,"Haut et Court, ","France, "
"83",0,0,"You Shall Not Sleep","In an abandoned psychiatric hospital, a theatre group experiments with insomnia for the preparation of a stage play. With the passage of days without sleep, they reach new thresholds of perception that expose them to the secrets of the place and the energies that inhabit it. When Bianca, a young, promising actress, joins the cast, competing for the lead role, she must survive not only the intensity of the work and her cast mates, but the unknown force that is pulling them towards a tragic outcome.",0.975651,6,"2018-01-11","Released",106,"Pampa Films, Bowfinger International Pictures, ","Spain, Argentina, Uruguay, "
"84",0,0,"Delivery","A man delivers a pizza to a house, where he encounter a mysterious woman.",0.203449,0,"2018-01-11","Released",5,", , ",", , "
"85",0,0,"Board Games","Kyle tries to contact her dead sister with the help of her best friend Hailey but things don't happen the way they thought.",0.152264,0,"2018-01-08","Released",5,", , ",", , "
"86",0,0,"A Night Alone","Horror short film.",0.149651,0,"2018-01-05","Released",4,", , ",", , "
"87",0,0,"Disposition","A woman stalked by depression makes some extreme decisions.",0.231546,2,"2018-01-01","Released",20,"Nightloop, ","United States of America, "
"88",0,0,"The Glitch: Chapter Two","The Glitch is a short horror film written & directed by Kyle Godfrey & David Ajibodu, created as a proof of concept for a feature film. It revolves around a mystical being that haunts it's victim through the use of their phone. Upon looking at the Glitch on a screen, You are now cursed with ""The Glitch"" and don't have long before your it's next victim. A feature length project  would be expanded into a further look on how the phone came to be haunted and what connections it has to the main character. The viewers would soon find that the Glitch is an extraterrestrial being with a message. The Glitch: Chapter Three would expand on where the characters are actually being taken to, and why the entity is doing it.",0.144154,0,"2018-01-01","Released",10,", , ",", , "
"89",0,0,"Flesh of the Void","Flesh of the Void is an extreme experimental horror feature, visualizing what it could feel like if the act of dying was a truly horrible experience. Shot extensively on Super 8 and 16mm, it is intended as a disjointed, surreal trip through the deepest and most violent fears of the human condition, depicting its subject in a radical, grotesque and raw manner, refusing to shy away from societal taboos.",0.221811,1,"2017-12-31","Post Production",77,", , ",", , "
"90",0,0,"Shot on Shitteo","A three part horror/comedy anthology film shot entirely on VHS tapes consisting of a killer wheelchair, rapist squirrels, and a high strung filmmaker!",0.248668,0,"2017-12-31","Post Production",NA,"Stoned Gremlin, ","United States of America, "
"91",0,0,"Clean Colored Wire","A critic gets caught up in a strange mystery of parallel universes when he attends an advance screening of a film entitled ""The Most Important Film Ever Made"".",2.166876,0,"2017-12-31","Released",10,"Najka Pictures, ","Sweden, "
"92",12,9,"The Clones","Two people meet in a quiet woodland. This anti-smoking supernatural horror is a subtle homage to the likes of Dolly the Sheep and Primer. There are some clones with different clothes.",0.230056,1,"2018-01-27","Released",10,"Dopest Shit Ever, Reservoir Productions, Load of Shit, ","United Kingdom, United States of America, "
"93",0,0,"Unholy Night","An anthology of Christmas-themed horror stories.",0.132638,0,"2017-12-16","Released",NA,", , ","Canada, "
"94",500,0,"Ungrateful","A boy plagued by dark visions finds himself questioning his sanity and the universe around him.",0.128498,0,"2017-12-15","Released",4,"Skinny Bipch Films, ","Spain, "
"95",0,0,"We Always Find Ourselves in the Sea","A windswept ghost story set on England's southeastern coast.",0.199059,2,"2017-12-14","Released",21,"Deviant Films, ","United Kingdom, Canada, "
"96",70,0,"Corpus Christi","",0.162565,1,"2017-12-13","Released",NA,"Swiss Army Media, ","Spain, "
"97",0,0,"Kyrsyä: Tuftland","Headstrong textile student Irina tries to overcome her problems by accepting a summer job offer from an isolated and offbeat village of Kyrsyä. As Irina begins to get a grip of herself, the harmless and offbeat hillbillies begin to reveal their true nature.",0.558967,0,"2018-04-13","In Production",89,"Hiski Show, Bright Fame Pictures, Tapahtumatuotanto Kolmas Pyörä, ","Finland, "
"98",0,0,"The Jester: Chapter 2","The Jester returns in this sequel short film to continue to spread his Halloween cheer.",0.13018,0,"2017-12-05","Released",10,", , ",", , "
"99",0,0,"The Marshes","Deep in a remote marshland, three young biologists conduct research but when they encounter an ancient evil, science ends and survival begins.",0.183991,0,"2017-12-01","Released",80,"28 Productions, ","Australia, "
"100",0,0,"Melodies of a Mute Life","A young adult embarks on an odyssey between the corridors of depression and negativism after the loss of a loved one.",0.23002,1,"2018-01-18","Post Production",27,"Popsec Studio, ","Portugal, "
"101",0,0,"An Accidental Zombie (Named Ted)","Ted is not a zombie. Just ask him. Sure, he picked up a ""skin thing"" on his vacay in The Caribbean, and he's hungering for brains, but who isn't? Anyway, things are bound to get better when Ted inherits his grandpa's fortune; all he's gotta do is wait for the old man to die. In the meantime, in case things weren't strange enough, Ted follows a hot vampire into group therapy where the patients all suffer disorders of the paranormal. Yep. Things just went from weird to wacky.",2.00165,0,"2017-11-30","Post Production",83,"Lunatic Fringe Productions, Zombie Ted, Coffee Down Productions, ","United States of America, "
"102",0,0,"Freelancer","Freelancer is a horror comedy that follows Jorge, a struggling freelancer cameraman, who is about to endure the most nightmarish gig he has ever gotten.",2.183423,0,"2017-11-30","Released",15,"Stinger Pictures, ","Finland, Portugal, "
"103",200,0,"Dogwatch","A security guard working the night shift at a strange apartment complex begins to discover that all is not as it seems.",0.117863,0,"2017-11-30","Released",5,"Straight Razor Studios, ","United States of America, "
"104",0,0,"The Viper's Hex","Lonely hostess Kiyo spends her days propositioning men on the cold streets of Tokyo and being beaten by her violent pimp, Tetsuya. One day her luck seems to change when she meets a charming foreigner named Anchin and a romance blossoms but soon everything falls apart when she becomes pregnant. Upon hearing the news Anchin flees Tokyo. With nowhere left to go she turns to The Viper, a scorned spirit that has been with her since birth.",1.678752,0,"2017-11-25","Released",NA,"Silk Purse Enterprises, Black Forest Films, ROAR DIGITAL, ","Japan, Australia, "
"105",0,0,"Purgatory Road","Helpless to stop a thief from stealing his father’s modest nest egg, Travis grows up blaming himself for his parents’ suicide. Becoming a priest who operates a highway confessional with his ambivalent brother, Michael, he offers sage advice to chosen sinners while raining death on unrepentant thieves. Into the world of this antagonistic duo comes Mary Francis, a deranged young woman with psychopathic tendencies who kills a thief who threatens to expose the decidedly un-holy siblings. Filled with gratitude, Travis invites the woman into their sacred world which begins a chain of carnage-laced events that threaten to destroy the brothers’ bloody, decades-long partnership.",0.207908,0,"2017-11-25","Released",97,"Purgo Road, Delirium, ","United States of America, "
