"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"32",0,0,"Interstellar Civil War: Shadows of the Empire","The Imperial Empire is attacked by an Alliance of rebels led by fanatical mystics. The ruler, Empress Nobu, the 8th generation of her family, wants to execute a bold plan to rescue a cyborg, Leah C6, trapped on the battle ravaged planet Endor. The Empress believes Leah C6 holds the secret to destroying the Alliance of Rebels before their insurgency can kill millions of citizens of the Empire. She recruits her heroic fleet commander, Lord General Luka Raan and asks him to gather a team from the Empire's elite soldiers, the Galactic Rangers. Raan assembles the team in the ruins of Endor which was attacked by depraved Rebels and outlaws led by, Kindo-Ker, a fanatical mystic in Dark Energy. The Galactic Rangers begin a desperate search to find and rescue Leah C6 before the Alliance Rebels can.",0.148102,1,"2018-04-15","Released"
"33",0,0,"Multiple Choice","",0.577582,0,"2018-04-14","Post Production"
"34",0,0,"Exit Strategy","A man who is trapped in a time loop must work with his brother to prevent a catastrophic fire.",0.570939,0,"2018-04-13","Released"
"35",150000000,288284735,"Pacific Rim: Uprising","It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",58.769332,704,"2018-03-21","Released"
"36",200,200,"Juna","A dream shows Juna that she has only one last day to live. Ignorantly she initiated the process itself. The attempt to avert her fate failed. A story about the problem of artificial life.",0.43255,1,"2018-03-20","Released"
"37",175000000,573975512,"Ready Player One","When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",74.4135,2009,"2018-03-28","Released"
"38",0,0,"Perfect","A young man with a violent past enters a mysterious clinic where the patients wildly transform their bodies and minds using genetic engineering.",3.249455,0,"2018-03-11","Post Production"
"39",0,0,"Fast Color","A woman is forced to go on the run when her superhuman abilities are discovered. Years after having abandoned her family, the only place she has left to hide is home.",3.962662,2,"2018-03-10","Post Production"
"40",0,0,"First Light","A high school senior, Alex Lainey, has an encounter with mysterious lights that appear over her small town. She soon develops dangerous, supernatural abilities and turns to her childhood friend Sean Terrel. The authorities target them and a chase ensues as officials try to discover the truth behind Alex's transformation.",1.735801,0,"2018-03-10","Post Production"
"41",0,0,"Upgrade","A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure -- an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility -- skills he uses to seek revenge against the thugs who destroyed his life.",7.312435,3,"2018-06-01","Post Production"
"42",0,0,"First Light","A high school senior, Alex Lainey, has an encounter with mysterious lights that appear over her small town. She soon develops dangerous, supernatural abilities and turns to her childhood friend Sean Terrel. The authorities target them and a chase ensues as officials try to discover the truth behind Alex's transformation.",1.735801,0,"2018-03-10","Post Production"
"43",0,0,"Prospect","A teenage girl and her father travel to a remote alien moon, aiming to strike it rich. They've secured a contract to harvest a large deposit of the elusive gems hidden in the depths of the moon's toxic forest. But there are others roving the wilderness and the job quickly devolves into a fight to survive. Not to be confused with the 2014 short film with the same name by the same directors.",0.567646,0,"2018-03-10","Post Production"
"44",17000000,269952634,"A Quiet Place","A family is forced to live in silence while hiding from creatures that hunt by sound.",59.507991,1077,"2018-04-05","Released"
"45",0,0,"Flashout","Inside a space habitat in a parallel universe, three young women play the blind date reality game InterMate in order to experience the euphoria of the FLASHOUT. Unexpectedly they find themselves trapped on Earth seeking the missing player of their game. They encounter a jogger, a rocker, a biker, an exploitative owner of an escort service, a radio telescope supervisor, and others vulnerable to their ecstatic FLASHOUT. All the while they are pursued by an awkward reality repairman whose assignment is to seal the hole between realities before the MULTIVERSE is permanently altered.",1.134922,0,"2018-02-28","Released"
"46",0,0,"Galaxy Lords","A mere decade after the Heptigalaxial Cosmic Infinity War, the Kingdom of the Seven Galaxies is once again on the precipice of oblivion. The evil prince ADORASTIUS has escaped his icy incarceration and threatens the universe with the most fantastical yet calamitous power imaginable. The multiverse cries out in peril, and the beleaguered hero GALACTIC COMMANDER HELIOS must forge a crew of old friends and new allies to defend the sanctity of the cosmos. Still tormented by the shadows of the past, he must once again breathe the air that smells of interstellar combat. From the tranquil glades of KELVADOR to the perilous crags of GRINDLEBAR, the fate of the history of all existence rests upon the shoulders of the GALAXY LORDS!",0.337457,0,"2018-02-24","Released"
"47",0,0,"Contra-Internet: Jubilee 2033","Inspired by Derek Jarman’s 1978 queer punk film Jubilee, Contra-Internet: Jubilee 2033 follows Ayn Rand and members of her Collective, including Alan Greenspan, on an acid trip in 1955.",0.260865,0,"2018-02-17","Released"
"48",0,0,"Killing Diaz","Five friends plot to murder an upstairs neighbor simply to avoid an awkward conversation.",0.299602,0,"2018-02-16","Released"
"49",0,0,"Patient 001","A young-wife desperate to give her beloved comatose and dying husband a child considers her only option: cloning.  Giving birth to a son fulfills her dream of having a family. But the arrival of the baby awakens a supernatural presence unleashing unexpected results.  The family must make an impossible choice and live with a secret forever. (DCIFF)",0.437618,0,"2018-02-14","Released"
